Country,Year,Avg_Temp,co2,methane,nitrous_oxide,total_ghg,Food_Production_Tonnes,Temp_Category,Carbon_Intensity_Index
Morocco,2001,-0.28250728275378784,0.17524402851810575,0.09819773906597482,0.14926247924196542,-0.009554849784146592,2.42414427481603,Moderate,1.1535853514818632e-07
Morocco,2002,-0.32130315945161164,0.17972851407779375,0.10097757598220901,0.16864315717495362,0.07772192007914219,1.815176852011091,Moderate,1.8700592577036815e-07
Morocco,2003,-0.3106305725275458,0.17310472303154803,0.11202742772424014,0.17012796717788412,0.0030902666395676574,1.7772140205812723,Moderate,1.5329304955867306e-07
Morocco,2004,-0.3381647305419858,0.22373196919042057,0.1332931801334321,0.19747973038976263,0.02142617519510063,1.89445611512623,Moderate,1.5461430270490396e-07
Morocco,2005,-0.3311137535909909,0.2455278221601615,0.14005744996293548,0.22467519781185893,0.026622328768129637,2.049400339120801,Moderate,1.4778212074765878e-07
Morocco,2006,-0.3153064182804485,0.2597421197026455,0.15286786508524833,0.25319917944710363,0.043479219058766484,2.2653595149077383,Moderate,1.4342137825485786e-07
Morocco,2007,-0.34310103454637636,0.28358776746913,0.16109154929577466,0.21365634463221647,0.059606395039901686,2.3728392578528474,Moderate,1.4452807715403585e-07
Morocco,2008,-0.3458916586694616,0.3055984460944248,0.16797164566345435,0.22053335938263163,0.07642410603875323,2.4283977692269065,Moderate,1.4833846506705002e-07
Morocco,2009,-0.2991145969796145,0.3010154987759413,0.17658914010378052,0.21404708410667186,0.07561603314568084,2.741171780863408,Moderate,1.340703231608818e-07
Morocco,2010,-0.2675433360671116,0.33238899555579426,0.19231838398813936,0.22842629676663084,0.11057865365261195,3.1507073318770447,Moderate,1.30203088722276e-07
Morocco,2011,-0.3089313925059341,0.3368913832534451,0.2128428465530022,0.25788805314056856,0.15151611615680532,3.7148922620624467,Moderate,1.2413357180602424e-07
Morocco,2012,-0.32456508898215103,0.3555633131486728,0.2237073758339511,0.22795740939728434,0.16146275885880515,4.001919334590396,Moderate,1.1886730407256977e-07
Morocco,2013,-0.277198895532986,0.35244834114314105,0.23957561156412155,0.28398945003418974,0.12615731954875253,4.063817478059522,Moderate,1.084688820301005e-07
Mozambique,2000,0.06623391321469035,-0.1424025564253011,-0.0845533728687917,0.2800820552896356,0.014525722429409974,1.8014195642399975,Hot,1.5730301074404637e-07
Mozambique,2001,0.0908410165933612,-0.14032590842161327,-0.06977390659747963,0.3930839113021392,0.10359984230335054,1.8792622435746318,Hot,1.943315411149998e-07
Mozambique,2002,0.10403136661514363,-0.1404780765942973,-0.03627687175685695,0.4251245482074826,0.07721258928593294,1.8019958274324739,Hot,1.8779435659508238e-07
Mozambique,2003,0.10366548478567222,-0.13762268558922652,-0.0325935878428466,0.4557585230047866,0.07954375714715989,1.7641216704622997,Hot,1.9198721563221416e-07
Mozambique,2004,0.07757004854135602,-0.1375510770373752,-0.03931152705707934,0.4181693855621765,0.1338119736813108,1.873723308027263,Hot,2.0905388615962158e-07
Mozambique,2005,0.13421351685304403,-0.13839247752162806,-0.009984247590808027,0.4889713783334961,0.08053793167621257,2.0279865447955525,Hot,1.7297638083147557e-07
Mozambique,2006,0.09474789036568027,-0.13708562145034173,-0.02673276501111939,0.4391130213929862,0.10999586168730521,2.245207326355957,Hot,1.7175152905784338e-07
Mozambique,2007,0.08886897554638061,-0.13464197961841595,-0.019319866567828053,0.4724821725114779,0.12386533097931089,2.3511264891490895,Hot,1.710245437479763e-07
Mozambique,2008,0.07443834813656068,-0.13472253923924868,-0.01612305411415867,0.5483637784507179,0.1193254305436861,2.4038300156017898,Hot,1.6623537647142613e-07
Mozambique,2009,0.07822119417007607,-0.13240421237306269,-0.04788269088213492,0.44184819771417405,0.09595008558226548,2.715109534986209,Hot,1.4228753458972457e-07
Mozambique,2010,0.11724652218468659,-0.13062294964576146,-0.027891030392883633,0.5527400605646186,0.06925429564203843,3.1252219131793373,Hot,1.1816876858687649e-07
Mozambique,2011,0.09465486956157725,-0.12642489829347872,0.051148999258710116,0.4664647846048646,0.054899982614189304,3.688064541106028,Hot,9.867274742464395e-08
Mozambique,2012,0.07288180001457308,-0.12691720708745644,0.10255281690140844,0.498505421510208,0.0540821148981706,3.973246510739022,Hot,9.2279194742083e-08
Mozambique,2013,0.03406731915592912,-0.12219999373425174,0.13176426982950332,0.5241379310344828,0.06655092450885083,4.029563136364791,Hot,9.428638201449893e-08
Namibia,2000,-0.1497665952990387,-0.13885793310866154,-0.21782338769458864,-0.09745042492917845,-0.2433474786901383,1.1596940434661982,Hot,4.33976553264713e-08
Namibia,2001,-0.13343214209858043,-0.1342660347211966,-0.22595441067457378,-0.12058220181693856,-0.24363152855558193,1.386719117952302,Hot,3.821074293481557e-08
Namibia,2002,-0.1103319757463756,-0.136593312656364,-0.23693476649369907,-0.1505909934551138,-0.24850445297138196,1.5718921730212019,Hot,3.228939217100129e-08
Namibia,2003,-0.07362596644739616,-0.135510233309613,-0.23081912527798373,-0.13433623131776887,-0.2457863896037749,1.6941629796185749,Hot,3.1937030901068573e-08
Namibia,2004,-0.10316937383045728,-0.1341944261693453,-0.22447183098591553,-0.1173781381264042,-0.24270102037568042,1.778015977673702,Hot,3.2317404662569924e-08
Namibia,2005,-0.11581400180150292,-0.13157176295779127,-0.21233320978502596,-0.10682817231610824,-0.23834232416456283,1.8672463941412147,Hot,3.320328002538907e-08
Namibia,2006,-0.19708317765268216,-0.13164337150964256,-0.1996386212008896,-0.043997264823678786,-0.23146635845623795,1.767613057686415,Hot,3.801256290956662e-08
